record_id,zone,crop,growth_stage,soil_moisture_pct,nitrogen_mg_kg,phosphorus_mg_kg,potassium_mg_kg,soil_ph,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,solar_radiation_wm2,water_required_mm,fertilizer_required_kg_ha,irrigation_status,nutrient_status
1691,D,Rice,Maturity,53.88,29.43,57.95,119.13,6.77,27.67,84.55,46.05,14.46,593.93,7.12,65.44,No/Low Need,High
1692,E,Maize,Vegetative,35.28,78.29,23.84,65.55,6.94,29.24,77.95,2.25,22.54,297.57,25.95,64.55,High Need,High
1693,A,Rice,Seedling,21.59,25.17,67.35,105.18,6.64,31.35,73.74,30.58,3.4,894.24,26.8,64.76,High Need,High
1694,C,Maize,Seedling,35.89,53.69,73.78,41.63,6.11,24.07,89.99,19.71,12.85,742.25,15.31,63.1,Moderate Need,High
1695,A,Rice,Maturity,46.8,95.32,66.92,70.58,7.52,27.4,38.5,48.53,21.77,332.3,11.62,51.56,No/Low Need,Moderate
1696,B,Rice,Flowering,68.88,49.43,31.36,116.6,5.41,28.66,45.05,78.81,22.61,105.19,0.0,70.41,No/Low Need,High
1697,D,Wheat,Vegetative,16.13,96.33,51.07,114.7,6.41,33.11,59.86,41.41,13.34,779.53,29.57,46.58,High Need,Moderate
1698,B,Tomato,Flowering,42.44,94.55,74.04,88.37,7.22,35.02,57.35,34.05,1.6,460.48,24.55,50.19,Moderate Need,Moderate
1699,A,Wheat,Flowering,31.74,44.58,32.45,99.78,5.36,34.23,60.08,29.46,3.54,646.02,28.45,73.98,High Need,High
1700,A,Tomato,Flowering,42.5,92.88,67.4,37.64,7.03,25.51,47.39,62.8,15.08,343.93,8.0,57.25,No/Low Need,Moderate
1701,E,Rice,Vegetative,13.44,94.78,10.66,92.17,7.33,39.99,43.97,5.76,3.97,221.44,49.28,60.01,High Need,High
1702,C,Tomato,Maturity,30.78,59.75,10.26,81.81,6.92,36.67,65.55,76.78,4.59,674.01,13.94,69.4,Moderate Need,High
1703,C,Rice,Vegetative,61.19,41.04,63.18,29.16,5.23,23.72,90.68,33.43,19.53,482.78,4.36,77.08,No/Low Need,High
1704,B,Maize,Flowering,45.24,72.13,63.3,31.32,5.67,22.29,58.52,25.1,19.02,299.89,15.07,66.59,Moderate Need,High
1705,D,Maize,Seedling,39.03,112.14,65.23,30.84,6.09,24.91,37.6,77.93,21.23,216.98,1.96,47.31,No/Low Need,Moderate
1706,F,Potato,Vegetative,29.13,83.96,75.1,92.44,5.81,27.95,77.37,74.87,3.54,593.41,9.08,51.28,No/Low Need,Moderate
1707,C,Wheat,Vegetative,29.88,37.29,18.25,34.17,7.7,36.72,52.47,51.35,5.76,716.72,22.74,85.48,Moderate Need,High
1708,E,Rice,Flowering,34.99,88.28,26.24,66.77,6.89,35.12,49.71,1.48,20.99,341.3,46.13,62.07,High Need,High
1709,B,Rice,Seedling,62.13,62.72,73.26,55.7,5.97,36.73,54.46,59.88,18.31,724.87,8.66,59.18,No/Low Need,Moderate
1710,B,Tomato,Flowering,70.03,79.15,22.41,75.05,7.62,23.98,78.43,26.84,20.34,255.65,0.23,67.61,No/Low Need,High
1711,F,Wheat,Vegetative,38.32,93.41,57.76,90.65,7.13,31.06,84.13,31.06,24.75,387.65,16.08,51.35,Moderate Need,Moderate
1712,E,Tomato,Flowering,35.6,71.49,47.13,88.47,5.94,24.23,70.28,12.7,21.75,733.15,34.54,61.76,High Need,High
1713,D,Rice,Maturity,62.79,101.4,15.82,71.55,6.19,20.4,54.35,41.88,13.49,661.12,5.13,55.86,No/Low Need,Moderate
1714,E,Rice,Flowering,37.61,92.22,29.97,66.43,5.72,33.05,53.63,59.56,8.46,329.95,16.38,61.74,Moderate Need,High
1715,D,Rice,Flowering,45.12,81.51,46.43,59.78,7.72,21.15,42.46,21.84,14.67,203.81,18.71,64.77,Moderate Need,High
1716,E,Potato,Flowering,25.86,35.08,69.66,106.19,6.54,32.69,91.0,75.1,16.33,136.1,6.45,65.15,No/Low Need,High
1717,E,Maize,Vegetative,56.61,103.59,59.53,53.09,7.53,32.26,73.29,15.58,9.05,812.23,21.59,53.89,Moderate Need,Moderate
1718,A,Potato,Maturity,43.92,113.59,53.53,45.94,6.1,35.83,36.62,5.3,19.5,163.87,24.71,48.6,Moderate Need,Moderate
1719,B,Rice,Vegetative,60.54,33.7,44.72,94.33,7.44,21.07,74.74,51.55,3.23,197.62,0.0,73.61,No/Low Need,High
1720,E,Maize,Flowering,58.84,68.82,30.91,55.98,5.34,35.24,61.83,67.95,19.71,302.05,1.57,71.84,No/Low Need,High
1721,F,Maize,Flowering,24.9,45.89,18.35,104.7,7.75,39.98,93.35,76.25,1.77,478.82,14.74,75.95,Moderate Need,High
1722,E,Rice,Vegetative,54.94,95.45,38.64,52.79,7.57,36.72,84.14,61.37,12.95,771.32,11.37,60.45,No/Low Need,High
1723,C,Tomato,Vegetative,60.0,92.16,12.0,90.19,6.14,34.54,45.28,15.97,21.67,310.36,20.23,58.97,Moderate Need,Moderate
1724,B,Potato,Vegetative,32.77,34.09,24.77,24.51,7.21,32.57,78.21,78.21,3.08,561.98,8.44,84.53,No/Low Need,High
1725,C,Tomato,Maturity,22.36,107.7,40.27,58.56,7.16,27.28,64.13,73.55,13.43,176.82,7.34,52.4,No/Low Need,Moderate
1726,B,Maize,Maturity,12.16,38.1,39.3,54.32,7.54,34.07,46.22,13.05,4.83,494.83,34.06,76.88,High Need,High
1727,C,Rice,Flowering,39.05,99.73,13.1,101.67,6.0,33.93,76.92,44.7,22.48,250.99,18.81,57.03,Moderate Need,Moderate
1728,E,Rice,Flowering,33.15,65.7,51.23,116.71,6.41,31.89,67.84,44.44,20.98,279.51,22.68,57.61,Moderate Need,Moderate
1729,E,Potato,Maturity,45.29,52.83,48.48,66.09,7.45,35.52,36.82,35.4,23.41,411.8,19.63,68.74,Moderate Need,High
1730,A,Rice,Seedling,23.28,35.82,15.47,102.48,7.22,27.87,73.8,78.74,22.0,747.15,12.16,73.34,Moderate Need,High
1731,F,Maize,Vegetative,63.58,36.76,76.02,89.97,6.22,20.67,73.1,4.77,18.68,732.39,15.32,64.88,Moderate Need,High
1732,C,Maize,Flowering,27.47,86.19,16.96,116.74,7.4,30.3,43.65,50.18,5.44,452.73,23.2,60.46,Moderate Need,High
1733,D,Maize,Maturity,25.59,75.04,69.84,101.11,5.32,23.83,55.94,16.42,8.26,200.87,19.18,54.5,Moderate Need,Moderate
1734,A,Potato,Maturity,40.84,32.21,10.02,27.75,7.23,26.46,70.15,42.19,12.92,338.59,9.55,85.98,No/Low Need,High
1735,C,Rice,Vegetative,41.93,31.27,71.76,91.33,5.74,18.38,43.33,62.38,15.13,529.55,7.25,69.16,No/Low Need,High
1736,C,Rice,Seedling,24.91,27.23,11.38,73.55,5.94,26.42,86.16,19.74,19.77,839.0,25.51,79.65,High Need,High
1737,A,Rice,Vegetative,28.31,94.38,63.05,21.64,6.48,35.79,36.65,31.47,6.45,923.02,43.73,55.93,High Need,Moderate
1738,E,Wheat,Vegetative,22.18,91.19,35.32,45.13,6.37,29.94,41.17,76.06,4.08,641.85,15.69,59.57,Moderate Need,Moderate
1739,C,Rice,Vegetative,55.11,25.84,61.68,112.18,6.55,18.22,41.97,60.92,12.58,398.08,0.0,67.37,No/Low Need,High
1740,E,Rice,Flowering,58.21,76.03,38.12,112.61,6.62,28.34,66.69,45.82,4.79,689.44,11.33,57.28,No/Low Need,Moderate
1741,A,Tomato,Seedling,39.74,28.47,14.96,99.89,6.06,24.41,72.21,17.76,17.65,385.8,14.09,74.97,Moderate Need,High
1742,E,Potato,Maturity,54.85,110.37,63.73,118.18,5.66,28.51,59.22,34.02,14.82,631.65,12.75,40.89,Moderate Need,Moderate
1743,B,Rice,Vegetative,56.16,110.71,14.99,100.65,7.2,26.9,52.32,61.92,18.79,307.2,1.01,52.6,No/Low Need,Moderate
1744,D,Wheat,Flowering,20.3,89.82,74.55,21.02,6.24,38.5,83.56,65.64,2.52,326.94,16.65,57.86,Moderate Need,Moderate
1745,C,Potato,Seedling,69.97,112.62,13.57,48.78,6.52,18.91,39.1,19.57,24.15,163.94,2.44,52.75,No/Low Need,Moderate
1746,F,Rice,Vegetative,61.26,101.15,43.55,23.06,6.88,33.04,51.82,52.96,1.0,457.12,6.35,58.55,No/Low Need,Moderate
1747,D,Rice,Seedling,24.27,102.85,60.61,29.41,7.57,36.72,37.35,7.6,8.81,625.45,34.86,53.93,High Need,Moderate
1748,E,Rice,Maturity,23.17,76.97,37.53,41.88,7.04,39.1,35.83,1.86,17.31,770.48,49.17,64.25,High Need,High
1749,C,Maize,Maturity,19.54,50.61,25.21,70.36,5.32,21.91,56.2,43.89,2.08,788.8,20.38,74.04,Moderate Need,High
1750,E,Rice,Vegetative,20.3,41.78,63.14,104.75,7.38,29.69,46.69,17.95,3.0,943.58,47.12,66.22,High Need,High
1751,B,Potato,Vegetative,56.89,52.72,64.9,106.2,7.77,18.96,51.1,6.31,2.84,174.59,9.88,63.78,No/Low Need,High
1752,A,Wheat,Maturity,40.18,82.85,74.59,81.62,6.43,28.98,84.26,58.39,14.96,519.17,6.67,49.05,No/Low Need,Moderate
1753,C,Wheat,Vegetative,58.98,37.27,36.33,112.82,7.72,20.76,44.78,39.84,22.5,543.17,6.95,72.88,No/Low Need,High
1754,B,Rice,Vegetative,56.78,45.86,45.44,70.01,6.62,36.43,81.81,63.7,14.33,783.85,10.14,69.22,No/Low Need,High
1755,B,Wheat,Flowering,48.28,66.81,35.42,108.9,6.4,20.51,75.5,53.12,15.49,326.4,0.47,61.08,No/Low Need,High
1756,C,Maize,Maturity,53.18,43.31,28.0,65.41,6.06,29.29,54.59,58.38,9.3,158.97,0.87,73.51,No/Low Need,High
1757,E,Tomato,Seedling,13.1,78.86,62.57,47.72,6.91,29.46,67.79,24.59,1.45,366.69,22.2,56.42,Moderate Need,Moderate
1758,F,Tomato,Vegetative,30.71,112.32,33.78,111.64,5.8,39.38,61.67,21.06,1.52,936.34,40.96,47.38,High Need,Moderate
1759,B,Maize,Maturity,50.27,94.81,39.97,58.79,5.47,32.41,42.7,48.07,22.32,864.53,17.31,58.03,Moderate Need,Moderate
1760,D,Potato,Vegetative,12.56,86.64,38.26,70.34,5.27,24.33,89.43,16.01,3.46,435.96,28.83,61.87,High Need,High
1761,B,Tomato,Seedling,13.98,78.27,59.89,52.89,5.96,23.3,69.18,65.23,24.99,844.83,17.13,56.99,Moderate Need,Moderate
1762,F,Tomato,Flowering,63.11,68.79,74.25,86.28,6.23,20.82,87.81,41.83,4.95,127.84,0.0,56.85,No/Low Need,Moderate
1763,E,Rice,Maturity,53.04,38.66,56.67,119.5,6.64,34.64,84.43,18.16,17.19,367.07,16.75,62.15,Moderate Need,High
1764,E,Rice,Vegetative,27.92,109.47,43.01,22.55,5.96,33.2,39.79,50.01,23.77,717.79,33.48,56.68,High Need,Moderate
1765,D,Rice,Maturity,53.28,44.85,64.54,109.98,7.76,31.42,47.44,75.6,9.69,288.23,0.0,64.37,No/Low Need,High
1766,B,Maize,Flowering,59.55,29.13,54.87,20.39,5.96,18.9,43.72,6.57,18.63,268.63,13.87,82.02,Moderate Need,High
1767,E,Wheat,Seedling,30.41,95.0,14.24,56.42,6.35,34.78,84.85,8.75,9.42,832.54,22.04,57.87,Moderate Need,Moderate
1768,F,Wheat,Maturity,14.16,37.56,16.7,36.86,5.47,32.12,86.75,67.51,8.32,623.56,14.72,83.17,Moderate Need,High
1769,C,Tomato,Vegetative,67.97,57.19,12.65,95.73,5.88,39.21,66.68,8.77,5.84,940.67,27.59,70.41,High Need,High
1770,A,Tomato,Vegetative,32.71,22.83,41.98,25.06,5.33,30.92,41.25,3.15,20.7,214.47,33.73,86.81,High Need,High
1771,A,Potato,Flowering,18.39,33.71,67.81,75.35,6.65,24.69,43.14,27.83,7.18,402.71,32.71,70.06,High Need,High
1772,A,Rice,Vegetative,41.51,37.32,31.92,49.49,7.15,26.39,83.81,37.34,7.8,364.53,12.08,78.97,Moderate Need,High
1773,B,Maize,Seedling,58.11,25.44,36.89,33.37,5.71,21.87,90.75,45.56,24.98,848.11,4.4,81.37,No/Low Need,High
1774,D,Rice,Seedling,25.3,85.67,73.66,97.18,6.16,33.9,46.97,40.58,8.86,317.0,20.03,46.03,Moderate Need,Moderate
1775,E,Rice,Vegetative,28.17,103.7,68.58,41.74,5.24,33.57,35.67,73.05,11.15,400.44,18.67,54.5,Moderate Need,Moderate
1776,C,Rice,Maturity,26.56,57.33,56.55,42.37,7.38,22.41,54.86,61.49,24.76,221.41,10.14,68.41,No/Low Need,High
1777,F,Rice,Flowering,71.5,107.46,28.68,47.51,7.23,21.49,36.83,78.7,9.86,759.09,0.0,59.17,No/Low Need,Moderate
1778,C,Wheat,Maturity,23.84,41.33,18.19,78.68,5.36,19.69,84.68,38.12,9.79,302.05,9.74,77.12,No/Low Need,High
1779,F,Tomato,Vegetative,46.53,52.54,11.12,85.97,6.15,38.06,64.49,6.75,20.87,158.07,26.49,72.27,High Need,High
1780,B,Rice,Vegetative,67.52,35.07,17.49,21.76,7.68,23.13,73.51,76.44,8.49,469.84,0.0,87.74,No/Low Need,High
1781,A,Maize,Vegetative,20.81,82.06,30.48,44.19,6.22,25.57,59.69,0.33,6.61,432.74,33.21,64.07,High Need,High
1782,B,Wheat,Vegetative,70.25,61.99,48.63,63.1,6.57,24.17,55.73,62.09,11.16,250.97,0.0,64.12,No/Low Need,High
1783,D,Rice,Vegetative,68.85,81.33,14.48,53.2,6.12,27.1,48.33,2.5,17.82,213.56,14.91,66.5,Moderate Need,High
1784,D,Wheat,Flowering,65.07,96.17,19.54,108.42,6.75,33.71,81.23,60.9,2.04,862.07,4.48,55.2,No/Low Need,Moderate
1785,F,Rice,Maturity,24.87,74.57,22.68,98.77,7.74,37.15,76.73,75.04,9.97,157.67,9.82,63.66,No/Low Need,High
1786,E,Maize,Maturity,50.04,82.76,54.24,82.59,7.79,22.02,56.64,31.14,9.31,184.41,5.65,57.5,No/Low Need,Moderate
1787,E,Wheat,Vegetative,57.65,113.53,53.11,53.8,7.21,33.1,54.27,19.28,6.88,308.29,13.51,50.49,Moderate Need,Moderate
1788,F,Rice,Maturity,71.16,49.91,48.55,90.07,6.25,25.76,35.07,18.1,16.7,909.91,18.32,63.98,Moderate Need,High
1789,D,Rice,Vegetative,22.83,55.92,27.54,104.36,6.49,39.57,38.81,39.34,7.96,172.58,32.52,64.67,High Need,High
1790,D,Wheat,Seedling,57.96,91.77,35.98,79.48,6.13,24.58,72.4,13.67,15.56,793.61,11.24,53.1,No/Low Need,Moderate
1791,D,Potato,Maturity,32.33,81.13,16.77,98.45,7.76,18.16,65.88,53.83,13.1,858.24,12.98,62.75,Moderate Need,High
1792,B,Rice,Flowering,22.54,37.85,25.85,94.91,7.04,29.34,61.09,29.47,6.21,421.19,35.1,75.51,High Need,High
1793,D,Maize,Vegetative,37.28,57.61,72.84,77.17,6.37,21.32,84.65,25.85,7.4,349.81,12.14,59.71,Moderate Need,Moderate
1794,C,Maize,Vegetative,59.63,66.78,78.58,51.22,5.23,18.98,65.23,36.9,5.09,675.77,5.14,63.42,No/Low Need,High
1795,A,Potato,Vegetative,39.89,61.94,55.34,94.58,6.55,33.36,58.07,43.41,2.36,697.24,21.31,59.07,Moderate Need,Moderate
1796,D,Tomato,Flowering,44.25,37.83,74.18,40.68,7.76,34.11,44.68,11.35,15.86,762.98,41.04,76.2,High Need,High
1797,F,Maize,Vegetative,71.71,112.44,54.99,97.95,6.56,28.14,84.24,56.62,17.15,805.98,0.07,42.61,No/Low Need,Moderate
1798,A,Maize,Maturity,35.95,96.23,12.32,100.45,5.67,32.89,69.57,70.64,4.98,328.14,5.84,56.75,No/Low Need,Moderate
1799,B,Tomato,Seedling,48.92,68.14,79.77,102.21,5.26,29.84,40.55,22.24,15.77,683.92,18.61,53.53,Moderate Need,Moderate
1800,F,Wheat,Vegetative,33.91,88.01,16.93,67.29,6.12,31.86,73.93,14.43,24.57,214.67,21.38,62.23,Moderate Need,High
1801,A,Rice,Vegetative,35.57,109.73,57.78,39.25,7.59,31.13,60.5,60.84,2.79,534.12,15.55,54.14,Moderate Need,Moderate
1802,F,Rice,Flowering,53.74,33.62,27.7,29.97,7.79,32.65,83.68,14.68,12.77,620.95,26.95,87.32,High Need,High
1803,B,Tomato,Vegetative,68.27,45.04,37.44,94.34,7.66,22.39,90.13,3.3,18.59,237.47,5.78,72.17,No/Low Need,High
1804,C,Tomato,Flowering,44.54,74.27,55.22,108.63,7.1,23.91,71.03,49.54,2.1,165.03,2.21,57.16,No/Low Need,Moderate
1805,B,Rice,Maturity,58.1,99.9,40.55,85.08,6.65,27.68,78.9,19.18,19.68,265.53,9.74,49.62,No/Low Need,Moderate
1806,B,Maize,Maturity,17.35,23.63,27.54,34.42,6.74,27.81,38.4,13.74,24.51,457.5,31.1,82.81,High Need,High
1807,F,Wheat,Maturity,24.67,118.4,33.41,113.49,6.6,35.04,68.62,78.53,3.12,854.66,13.96,41.38,Moderate Need,Moderate
1808,E,Rice,Maturity,42.13,65.49,33.91,118.91,7.04,26.08,80.32,23.35,20.73,552.13,18.73,59.33,Moderate Need,Moderate
1809,D,Potato,Flowering,13.2,55.92,77.15,63.34,6.29,21.58,64.81,72.28,10.09,736.22,20.43,62.96,Moderate Need,High
1810,D,Rice,Maturity,27.17,49.27,65.9,79.48,6.94,23.53,70.61,14.26,4.46,248.02,21.36,63.09,Moderate Need,High
1811,C,Rice,Vegetative,43.04,37.44,42.1,97.72,5.52,22.72,88.94,65.52,12.84,190.08,0.0,72.63,No/Low Need,High
1812,C,Maize,Vegetative,12.9,99.16,23.99,93.64,5.89,34.1,46.89,40.16,2.72,303.67,28.49,55.15,High Need,Moderate
1813,D,Maize,Vegetative,27.87,115.54,66.77,116.78,7.37,28.35,40.89,6.29,13.53,366.8,31.95,40.48,High Need,Moderate
1814,E,Rice,Vegetative,42.84,61.36,21.0,31.49,7.55,33.59,76.44,58.69,1.46,565.89,12.4,77.01,Moderate Need,High
1815,D,Maize,Vegetative,46.39,115.24,24.73,78.07,6.6,27.16,84.37,71.37,18.49,849.06,6.5,49.7,No/Low Need,Moderate
1816,E,Wheat,Maturity,67.55,102.38,35.62,89.19,5.28,37.57,86.03,13.04,12.71,462.18,10.91,53.5,No/Low Need,Moderate
1817,C,Rice,Vegetative,50.72,68.11,71.62,109.01,7.61,39.64,73.5,58.05,12.01,540.98,13.9,56.67,Moderate Need,Moderate
1818,A,Rice,Seedling,36.88,87.4,19.23,107.41,7.03,32.74,84.99,35.6,5.71,103.92,9.89,54.8,No/Low Need,Moderate
1819,F,Maize,Flowering,67.82,63.5,18.56,117.8,6.28,37.0,77.04,60.31,9.67,128.32,0.0,64.58,No/Low Need,High
1820,C,Rice,Seedling,59.09,75.87,44.58,71.21,6.76,29.17,40.24,57.11,5.36,171.2,0.31,57.19,No/Low Need,Moderate
1821,C,Potato,Seedling,24.0,25.8,29.35,103.08,6.32,38.56,80.72,2.13,18.65,694.14,30.19,71.81,High Need,High
1822,B,Tomato,Vegetative,19.85,89.63,49.81,62.73,6.41,36.29,45.76,14.3,5.78,513.26,41.93,55.18,High Need,Moderate
1823,B,Potato,Vegetative,52.55,25.28,41.61,62.23,7.51,39.82,49.2,37.68,15.8,264.02,16.97,80.99,Moderate Need,High
1824,B,Rice,Vegetative,45.59,101.71,40.45,45.33,5.62,31.71,58.68,74.69,7.71,603.71,8.0,58.25,No/Low Need,Moderate
1825,F,Potato,Flowering,59.38,102.49,17.84,101.82,5.47,35.14,53.87,27.37,16.77,562.92,21.53,57.39,Moderate Need,Moderate
1826,B,Wheat,Flowering,56.33,43.71,19.87,118.58,5.21,29.94,54.3,50.31,13.97,175.48,3.34,74.87,No/Low Need,High
1827,E,Rice,Vegetative,49.51,52.37,67.48,45.63,6.02,23.7,45.16,0.97,11.16,644.35,30.37,67.54,High Need,High
1828,D,Rice,Vegetative,71.18,68.13,72.01,25.61,5.58,25.8,52.63,56.89,17.15,752.08,2.29,65.84,No/Low Need,High
1829,A,Rice,Vegetative,44.02,79.67,26.43,101.55,5.77,37.67,36.18,48.25,10.98,343.57,21.2,60.48,Moderate Need,High
1830,C,Maize,Flowering,18.79,48.74,17.94,82.02,5.23,19.23,63.37,57.23,20.71,684.37,20.99,77.91,Moderate Need,High
1831,E,Wheat,Seedling,61.7,79.25,13.74,115.97,5.79,31.01,81.12,72.37,18.51,269.76,0.0,58.09,No/Low Need,Moderate
1832,A,Rice,Seedling,27.11,49.78,52.58,45.22,6.07,26.19,86.73,11.72,13.98,743.22,24.9,67.9,Moderate Need,High
1833,E,Maize,Flowering,58.64,25.55,60.07,27.1,5.28,26.51,84.23,20.93,22.05,875.01,19.43,84.14,Moderate Need,High
1834,E,Rice,Vegetative,69.43,20.25,36.1,69.24,6.78,37.46,59.99,79.66,20.89,475.59,0.0,79.83,No/Low Need,High
1835,C,Maize,Seedling,53.81,30.12,57.58,28.55,6.68,36.78,78.83,12.5,13.76,307.93,12.89,74.29,Moderate Need,High
1836,D,Wheat,Vegetative,47.76,99.23,59.91,46.18,5.45,31.17,52.27,57.65,2.64,439.3,7.53,56.12,No/Low Need,Moderate
1837,B,Tomato,Maturity,39.62,116.14,75.47,32.6,6.75,24.0,38.33,58.01,14.58,312.57,8.14,44.84,No/Low Need,Moderate
1838,F,Tomato,Maturity,33.86,62.7,14.54,42.41,7.8,28.46,75.56,54.64,9.53,101.05,6.02,75.93,No/Low Need,High
1839,D,Wheat,Flowering,33.18,71.27,23.46,30.61,7.66,26.98,73.93,18.2,13.96,652.89,26.66,75.44,High Need,High
1840,F,Wheat,Vegetative,50.18,34.68,14.8,115.39,5.21,25.78,83.1,17.21,16.53,136.15,8.7,77.55,No/Low Need,High
1841,C,Wheat,Flowering,57.08,75.1,70.76,47.86,7.27,20.26,71.97,53.31,16.48,278.83,0.0,62.07,No/Low Need,High
1842,C,Tomato,Maturity,52.71,34.47,65.48,64.39,6.12,29.95,44.41,14.9,17.16,714.08,23.34,69.48,Moderate Need,High
1843,C,Rice,Maturity,23.9,81.12,50.22,109.86,5.37,24.64,86.19,52.93,17.3,665.87,17.35,54.84,Moderate Need,Moderate
1844,A,Rice,Vegetative,41.64,113.33,15.86,87.73,5.97,32.54,72.64,39.4,3.62,162.33,12.8,52.47,Moderate Need,Moderate
1845,F,Rice,Maturity,59.5,39.57,29.13,81.8,6.04,25.02,83.46,30.93,5.6,661.05,8.11,72.62,No/Low Need,High
1846,D,Wheat,Vegetative,40.54,96.46,30.84,90.56,6.56,27.49,81.45,24.02,16.13,890.99,21.68,52.95,Moderate Need,Moderate
1847,D,Wheat,Vegetative,44.2,22.35,49.25,102.88,6.92,19.15,52.87,75.81,10.8,163.33,0.0,73.32,No/Low Need,High
1848,E,Tomato,Flowering,58.27,57.55,28.06,107.77,7.15,39.84,39.47,40.65,19.31,453.33,21.81,67.7,Moderate Need,High
1849,E,Rice,Vegetative,51.68,31.07,15.11,84.26,5.84,29.17,45.59,44.9,4.0,720.02,17.52,79.87,Moderate Need,High
1850,E,Wheat,Maturity,36.56,55.25,61.15,109.0,6.04,18.53,40.57,75.94,5.6,667.56,4.41,58.57,No/Low Need,Moderate
1851,C,Tomato,Seedling,65.72,37.35,30.94,73.54,6.0,29.91,49.6,52.31,14.4,292.53,0.79,72.65,No/Low Need,High
1852,D,Tomato,Flowering,21.75,57.33,41.67,47.73,6.14,37.15,62.57,76.63,13.02,238.61,17.31,71.37,Moderate Need,High
1853,F,Wheat,Maturity,71.73,61.75,18.94,108.01,7.8,35.0,89.41,8.51,7.39,766.61,12.3,67.57,Moderate Need,High
1854,C,Wheat,Maturity,19.13,50.06,66.18,74.15,7.22,33.42,87.32,67.73,10.8,912.81,17.08,64.55,Moderate Need,High
1855,A,Rice,Vegetative,12.9,85.66,49.59,110.61,7.73,21.07,78.12,26.83,1.84,752.45,33.86,55.31,High Need,Moderate
1856,E,Potato,Vegetative,65.4,111.89,73.11,24.02,7.0,32.47,36.45,64.84,1.89,918.72,8.96,50.15,No/Low Need,Moderate
1857,C,Rice,Flowering,26.7,60.06,44.68,59.75,6.26,34.86,55.48,68.45,3.28,614.25,25.27,68.03,High Need,High
1858,C,Potato,Vegetative,55.78,39.23,75.9,114.78,6.21,30.59,75.94,21.72,14.84,889.73,21.63,61.17,Moderate Need,High
1859,A,Maize,Maturity,60.66,47.07,72.43,44.97,6.47,37.64,42.74,32.71,21.73,686.87,17.65,65.12,Moderate Need,High
1860,B,Wheat,Maturity,63.54,105.4,50.35,114.15,6.28,24.09,83.07,58.08,7.25,872.55,0.75,42.89,No/Low Need,Moderate
1861,D,Rice,Vegetative,71.5,77.16,75.37,115.39,7.35,23.33,89.87,7.92,1.81,237.35,1.66,51.3,No/Low Need,Moderate
1862,F,Wheat,Seedling,29.64,65.5,32.62,108.21,6.41,37.13,56.25,60.44,18.01,793.23,15.62,57.54,Moderate Need,Moderate
1863,B,Wheat,Seedling,54.61,34.96,35.59,76.37,5.97,31.76,77.35,8.84,21.53,267.23,10.56,72.36,No/Low Need,High
1864,E,Rice,Maturity,18.92,64.97,13.18,84.69,7.21,18.03,43.89,73.16,4.32,123.31,5.14,68.01,No/Low Need,High
1865,C,Maize,Vegetative,36.41,47.85,51.24,106.96,7.42,25.77,76.45,22.11,10.26,539.95,20.2,66.31,Moderate Need,High
1866,A,Potato,Vegetative,62.88,114.32,60.53,97.59,6.29,36.87,36.29,46.05,4.81,370.51,10.22,41.65,No/Low Need,Moderate
1867,A,Maize,Vegetative,34.06,108.41,64.15,83.01,6.94,18.6,44.05,9.37,3.55,137.0,18.24,45.56,Moderate Need,Moderate
1868,D,Maize,Flowering,47.47,28.39,20.49,118.23,5.35,18.07,77.59,21.56,16.56,933.26,20.56,79.14,Moderate Need,High
1869,B,Rice,Seedling,42.23,71.67,41.09,88.57,6.58,24.19,77.71,32.32,24.22,666.5,14.25,56.36,Moderate Need,Moderate
1870,D,Wheat,Vegetative,50.76,42.51,22.38,117.55,5.32,38.11,73.47,38.96,17.28,866.54,19.68,72.98,Moderate Need,High
1871,C,Rice,Maturity,70.37,61.08,56.35,25.74,5.28,37.83,63.64,0.01,24.64,949.22,28.88,70.6,High Need,High
1872,D,Maize,Maturity,15.34,107.68,21.06,33.9,6.79,29.41,75.49,71.09,11.43,433.17,12.74,57.34,Moderate Need,Moderate
1873,F,Potato,Flowering,46.44,72.75,73.29,65.15,5.99,30.17,81.43,0.61,22.55,316.53,26.73,59.25,High Need,Moderate
1874,A,Maize,Seedling,63.78,53.42,26.14,58.49,7.13,25.3,92.99,61.89,5.92,256.3,0.0,70.7,No/Low Need,High
1875,A,Rice,Vegetative,40.88,40.79,30.4,98.27,7.53,23.36,88.32,37.65,3.83,537.91,12.28,73.8,Moderate Need,High
1876,E,Wheat,Flowering,16.71,100.03,69.56,36.06,5.56,35.93,82.67,41.91,17.86,615.17,30.29,56.4,High Need,Moderate
1877,E,Maize,Vegetative,45.63,82.45,42.09,117.61,7.08,20.34,76.69,16.66,9.91,501.56,14.34,54.25,Moderate Need,Moderate
1878,C,Wheat,Maturity,31.92,66.81,11.68,51.51,6.54,28.72,69.45,48.59,8.62,429.16,11.31,69.0,No/Low Need,High
1879,F,Tomato,Flowering,21.3,41.75,44.62,62.89,5.49,31.96,42.24,42.98,17.11,243.03,30.39,76.6,High Need,High
1880,B,Tomato,Seedling,62.94,53.42,15.92,47.47,6.89,20.28,44.93,13.14,9.0,475.58,8.79,72.9,No/Low Need,High
1881,D,Maize,Maturity,43.3,115.98,78.97,77.94,6.78,29.43,84.22,19.05,14.74,172.46,12.1,38.94,Moderate Need,Moderate
